index,datetime,pm2_5,pm10,no2,so2,co,no,o3,nh3
4737,13-06-2021 09:30,2.13,3.35,2.31,1.59,216.96,0.41,28.61,1.11
4738,13-06-2021 10:30,2.39,3.69,1.95,1.55,211.95,0.3,29.33,1.19
4739,13-06-2021 11:30,2.5,3.67,1.69,1.4,208.62,0.2,29.68,1.17
4740,13-06-2021 12:30,2.59,3.41,1.39,1.19,205.28,0.18,30.76,1.01
4741,13-06-2021 13:30,3.51,4.3,1.34,1.27,206.95,0.26,33.26,1.06
4742,13-06-2021 14:30,4.49,5.36,1.35,1.46,206.95,0.31,36.12,1.11
4743,13-06-2021 15:30,4.9,5.84,1.46,1.51,206.95,0.35,35.76,1.14
4744,13-06-2021 16:30,4.94,5.98,2.1,1.74,213.62,0.48,33.26,1.24
4745,13-06-2021 17:30,4.78,5.91,3.09,2,223.64,0.56,28.97,1.28
4746,13-06-2021 18:30,4.46,5.88,4.41,2.5,236.99,0.36,24.32,1.49
4747,13-06-2021 19:30,3.99,5.74,5.23,2.98,247,0.07,20.74,1.65
4748,13-06-2021 20:30,3.65,5.56,5.36,3.25,250.34,0.05,19.67,1.66
4749,13-06-2021 21:30,3.79,5.71,5.83,3.93,257.02,0.05,19.31,1.74
4750,13-06-2021 22:30,3.51,5.21,5.83,4.11,250.34,0.04,20.03,1.62
4751,13-06-2021 23:30,2.8,3.99,5.48,3.82,233.65,0.03,21.46,1.35
4752,14-06-2021 00:30,2.23,2.97,4.76,3.58,216.96,0.02,23.25,1.14
4753,14-06-2021 01:30,2.26,2.96,4.5,3.82,216.96,0.01,23.96,1.14
4754,14-06-2021 02:30,2.27,2.94,4.37,3.99,213.62,0.01,24.32,1.09
4755,14-06-2021 03:30,2.21,2.85,4.11,3.82,210.29,0.01,25.03,1.03
4756,14-06-2021 04:30,2.13,2.75,4.07,3.82,210.29,0.01,25.39,1
4757,14-06-2021 05:30,2.04,2.69,4.33,3.93,211.95,0.01,25.03,1.03
4758,14-06-2021 06:30,2.31,3.19,5.23,4.41,223.64,0.03,23.96,1.19
4759,14-06-2021 07:30,2.63,3.96,6.08,4.29,240.33,0.19,21.99,1.38
4760,14-06-2021 08:30,2.56,4.12,5.27,3.61,240.33,0.68,22.35,1.38
4761,14-06-2021 09:30,2.73,4.13,3.68,2.92,233.65,0.71,25.39,1.28
4762,14-06-2021 10:30,3.29,4.63,2.91,2.65,226.97,0.49,27.54,1.27
4763,14-06-2021 11:30,4.14,5.41,2.51,2.41,220.3,0.34,29.33,1.19
4764,14-06-2021 12:30,4.72,5.93,2.1,2.12,213.62,0.28,31.83,1.11
4765,14-06-2021 13:30,4.83,6.09,1.95,2.06,213.62,0.31,34.69,1.12
4766,14-06-2021 14:30,5.07,6.36,1.93,2.18,216.96,0.35,36.84,1.14
4767,14-06-2021 15:30,6.01,7.35,2.16,2.33,216.96,0.35,36.12,1.14
4768,14-06-2021 16:30,7.07,8.47,3.17,2.74,223.64,0.38,32.19,1.19
4769,14-06-2021 17:30,7.54,8.96,4.58,3.16,230.31,0.29,27.9,1.19
4770,14-06-2021 18:30,7.47,9.1,5.74,3.73,240.33,0.2,24.68,1.35
4771,14-06-2021 19:30,6.31,8.14,6.34,4.29,250.34,0.05,23.25,1.47
4772,14-06-2021 20:30,5.43,7.32,6.6,4.83,253.68,0.03,23.25,1.49
4773,14-06-2021 21:30,5.23,7.08,7.2,5.72,260.35,0.03,22.89,1.57
4774,14-06-2021 22:30,4.64,6.33,7.45,6.02,257.02,0.03,23.25,1.49
4775,14-06-2021 23:30,3.92,5.16,7.11,5.84,240.33,0.02,23.25,1.25
4776,15-06-2021 00:30,3.41,4.19,6.17,5.42,223.64,0.02,23.96,1.06
4777,15-06-2021 01:30,3.25,3.95,5.48,5.25,216.96,0.01,24.68,1.08
4778,15-06-2021 02:30,3.11,3.81,5.14,5.19,211.95,0.01,25.39,1.14
4779,15-06-2021 03:30,3.18,3.92,5.01,5.07,211.95,0.01,25.03,1.19
4780,15-06-2021 04:30,3.41,4.22,5.18,5.13,213.62,0.01,23.96,1.25
4781,15-06-2021 05:30,3.77,4.67,5.66,5.31,223.64,0.02,22.17,1.36
4782,15-06-2021 06:30,4.32,5.5,7.2,6.08,243.66,0.08,18.95,1.54
4783,15-06-2021 07:30,4.74,6.43,8.48,6.68,270.37,0.84,16.27,1.76
4784,15-06-2021 08:30,4.57,6.36,6.51,6.62,270.37,2.46,18.6,1.68
4785,15-06-2021 09:30,4.39,5.96,4.41,5.84,247,2.29,23.25,1.43
4786,15-06-2021 10:30,4.74,6.21,3.73,5.48,236.99,1.7,26.46,1.31
4787,15-06-2021 11:30,4.93,6.21,3.43,5.19,226.97,1.24,30.04,1.16
4788,15-06-2021 12:30,5.45,6.57,3.13,4.59,220.3,0.88,33.26,1.01
4789,15-06-2021 13:30,6.22,7.41,3.43,4.41,226.97,0.85,33.62,1.14
4790,15-06-2021 14:30,6.48,7.69,3.9,4.35,233.65,0.86,31.83,1.25
4791,15-06-2021 15:30,6.19,7.44,3.81,3.82,230.31,0.91,29.68,1.3
4792,15-06-2021 16:30,6.42,7.72,4.03,3.87,236.99,1.13,28.61,1.35
4793,15-06-2021 17:30,6.71,8.04,4.67,4.17,240.33,1.37,25.75,1.38
4794,15-06-2021 18:30,6.9,8.56,6.94,5.13,260.35,1.15,20.39,1.68
4795,15-06-2021 19:30,6.78,9.07,9.85,6.26,283.72,0.3,14.48,2.06
4796,15-06-2021 20:30,6.76,9.56,10.45,6.97,300.41,0.24,12.52,2.25
4797,15-06-2021 21:30,7.34,10.11,11.31,8.11,320.44,0.27,11.44,2.44
4798,15-06-2021 22:30,6.94,9.31,10.97,8.23,310.42,0.23,11.62,2.22
4799,15-06-2021 23:30,5.74,7.44,10.2,7.75,277.04,0.16,12.88,1.74
4800,16-06-2021 00:30,4.74,5.77,8.65,7.27,247,0.08,15.02,1.33
4801,16-06-2021 01:30,4.55,5.42,7.28,6.91,236.99,0.05,16.45,1.24
4802,16-06-2021 02:30,4.4,5.19,6.26,6.38,230.31,0.04,17.17,1.17
4803,16-06-2021 03:30,4.35,5.14,5.66,5.9,223.64,0.03,17.52,1.19
4804,16-06-2021 04:30,5.11,5.97,5.66,6.08,226.97,0.04,17.35,1.3
4805,16-06-2021 05:30,6.03,7.02,6.26,6.44,233.65,0.06,16.81,1.43
4806,16-06-2021 06:30,6.76,8.06,8.14,7.45,260.35,0.14,15.02,1.66
4807,16-06-2021 07:30,7.85,9.66,10.63,8.35,297.07,0.58,13.41,1.96
4808,16-06-2021 08:30,7.55,9.47,11.82,8.94,300.41,0.74,13.77,1.96
4809,16-06-2021 09:30,6.62,8.28,10.54,9.18,277.04,0.45,17.17,1.68
4810,16-06-2021 10:30,5.99,7.48,8.74,8.7,260.35,0.78,20.74,1.49
4811,16-06-2021 11:30,5.44,6.71,7.54,8.23,247,1.03,24.68,1.27
4812,16-06-2021 12:30,5.14,6.25,6.77,7.75,236.99,1.08,28.61,1.11
4813,16-06-2021 13:30,5.3,6.42,7.11,8.11,240.33,1.06,31.47,1.09
4814,16-06-2021 14:30,5.7,6.9,7.37,8.35,243.66,1.08,34.33,1.12
4815,16-06-2021 15:30,6.1,7.39,7.03,7.75,236.99,0.87,38.27,1.12
4816,16-06-2021 16:30,6.86,8.25,7.71,7.57,240.33,0.49,38.27,1.16
4817,16-06-2021 17:30,7.04,8.35,9.34,7.63,250.34,0.32,32.54,1.25
4818,16-06-2021 18:30,7.28,8.76,10.88,7.99,267.03,0.12,26.82,1.52
4819,16-06-2021 19:30,7.74,9.63,11.14,8.46,283.72,0.04,23.6,1.82
4820,16-06-2021 20:30,7.93,10.07,10.54,8.46,287.06,0.04,22.89,1.95
4821,16-06-2021 21:30,8.23,10.62,10.54,8.94,300.41,0.04,22.53,2.19
4822,16-06-2021 22:30,7.79,10.14,10.03,8.58,293.73,0.03,22.71,2.09
4823,16-06-2021 23:30,6.64,8.45,9,7.75,267.03,0.03,23.6,1.71
4824,17-06-2021 00:30,5.67,6.86,7.54,6.91,236.99,0.02,25.03,1.41
4825,17-06-2021 01:30,5.65,6.71,6.43,6.5,230.31,0.01,25.75,1.43
4826,17-06-2021 02:30,5.81,6.84,5.91,6.2,226.97,0.01,26.46,1.46
4827,17-06-2021 03:30,5.77,6.75,5.48,5.78,223.64,0.01,27.9,1.41
4828,17-06-2021 04:30,5.31,6.18,5.44,5.72,220.3,0.01,28.25,1.28
4829,17-06-2021 05:30,4.76,5.6,5.83,5.9,220.3,0.01,28.61,1.2
4830,17-06-2021 06:30,5,6.03,7.11,6.56,233.65,0.02,27.9,1.27
4831,17-06-2021 07:30,5.71,7.22,9.68,6.97,267.03,0.19,24.68,1.54
4832,17-06-2021 08:30,6.08,7.85,10.88,7.39,287.06,0.87,22.53,1.63
4833,17-06-2021 09:30,6.19,7.99,8.82,7.87,283.72,1.79,24.68,1.6
4834,17-06-2021 10:30,6.4,8.07,6.86,7.99,257.02,1.63,28.61,1.38
4835,17-06-2021 11:30,6.84,8.25,5.66,7.63,233.65,1.38,32.19,1.14
4836,17-06-2021 12:30,6.75,8.02,4.84,6.86,220.3,1.06,34.33,0.96
4837,17-06-2021 13:30,6.77,7.97,5.18,6.8,220.3,0.89,33.98,0.97
4838,17-06-2021 14:30,6.78,7.9,5.44,6.74,220.3,0.74,33.26,0.98
4839,17-06-2021 15:30,6.99,8.17,6,6.74,220.3,0.6,31.11,1.03
4840,17-06-2021 16:30,7.52,8.87,7.8,7.27,236.99,0.66,26.82,1.2
4841,17-06-2021 17:30,7.89,9.43,9.94,7.75,257.02,0.65,21.82,1.39
4842,17-06-2021 18:30,7.81,9.58,11.14,8.11,270.37,0.38,18.6,1.58
4843,17-06-2021 19:30,7.11,8.99,10.11,7.87,263.69,0.1,18.95,1.58
4844,17-06-2021 20:30,5.97,7.73,8.57,7.21,253.68,0.05,20.74,1.46
4845,17-06-2021 21:30,5.32,6.96,7.97,6.97,253.68,0.04,21.64,1.49
4846,17-06-2021 22:30,4.61,6.2,7.88,6.91,257.02,0.04,21.64,1.49
4847,17-06-2021 23:30,3.96,5.23,7.71,6.68,243.66,0.04,21.46,1.35
4848,18-06-2021 00:30,3.38,4.21,6.77,6.2,226.97,0.03,21.82,1.17
4849,18-06-2021 01:30,3.26,4,6,5.84,223.64,0.02,21.64,1.2
4850,18-06-2021 02:30,3.22,3.97,5.57,5.6,220.3,0.02,21.1,1.27
4851,18-06-2021 03:30,3.2,3.96,5.31,5.36,216.96,0.02,20.74,1.3
4852,18-06-2021 04:30,3.39,4.16,5.18,5.19,216.96,0.02,20.56,1.31
4853,18-06-2021 05:30,3.73,4.59,5.48,5.19,220.3,0.03,20.56,1.38
4854,18-06-2021 06:30,4.3,5.48,6.94,5.72,240.33,0.08,19.67,1.55
4855,18-06-2021 07:30,4.65,6.3,7.88,6.02,263.69,0.78,19.31,1.63
4856,18-06-2021 08:30,4.13,5.74,6.77,5.78,257.02,1.45,21.28,1.44
4857,18-06-2021 09:30,3.63,4.93,4.93,5.25,240.33,1.2,24.68,1.16
4858,18-06-2021 10:30,3.89,5.12,3.98,5.13,230.31,1.09,28.61,1.09
4859,18-06-2021 11:30,4.01,5.15,3.38,4.77,223.64,0.87,33.98,0.99
4860,18-06-2021 12:30,4.1,5.08,2.72,3.93,213.62,0.59,39.34,0.86
4861,18-06-2021 13:30,4.62,5.52,2.74,3.7,210.29,0.48,41.13,0.84
4862,18-06-2021 14:30,4.72,5.56,3.09,3.82,208.62,0.43,40.77,0.82
4863,18-06-2021 15:30,4.91,5.83,3.94,4.23,211.95,0.4,38.62,0.92
4864,18-06-2021 16:30,5.25,6.27,5.4,4.59,223.64,0.43,35.05,1.03
4865,18-06-2021 17:30,5.61,6.73,7.28,5.07,240.33,0.4,30.04,1.11
4866,18-06-2021 18:30,6.2,7.56,8.91,5.72,257.02,0.24,25.75,1.28
4867,18-06-2021 19:30,5.77,7.38,9.17,6.44,263.69,0.05,23.96,1.39
4868,18-06-2021 20:30,5.27,6.93,8.74,6.8,263.69,0.03,24.68,1.43
4869,18-06-2021 21:30,5.36,7.11,8.74,7.03,267.03,0.03,25.39,1.58
4870,18-06-2021 22:30,4.95,6.63,8.31,6.74,260.35,0.02,25.75,1.54
4871,18-06-2021 23:30,3.96,5.23,7.54,6.08,240.33,0.02,26.11,1.3
4872,19-06-2021 00:30,3.13,3.87,5.91,5.07,216.96,0.01,27.18,1.05
4873,19-06-2021 01:30,3.13,3.7,4.54,4.35,208.62,0.01,27.9,1
4874,19-06-2021 02:30,3.07,3.6,3.94,3.82,206.95,0.01,27.9,1.03
4875,19-06-2021 03:30,2.86,3.37,3.56,3.55,206.95,0,28.25,1.03
4876,19-06-2021 04:30,2.7,3.19,3.43,3.49,205.28,0.01,28.61,1.03
4877,19-06-2021 05:30,2.74,3.27,3.64,3.61,208.62,0.01,28.97,1.05
4878,19-06-2021 06:30,2.98,3.66,4.71,4.17,223.64,0.01,28.61,1.11
4879,19-06-2021 07:30,3.25,4.24,6.34,4.83,240.33,0.11,26.46,1.24
4880,19-06-2021 08:30,3.34,4.42,6.86,5.36,243.66,0.34,25.39,1.22
4881,19-06-2021 09:30,3.31,4.29,5.83,5.72,236.99,0.64,26.11,1.12
4882,19-06-2021 10:30,3.23,4.18,4.67,5.78,226.97,0.98,27.54,1.08
4883,19-06-2021 11:30,3.16,4.02,3.73,5.31,220.3,1.01,30.4,0.98
4884,19-06-2021 12:30,3.33,4.09,2.87,4.23,213.62,0.79,33.98,0.87
4885,19-06-2021 13:30,4.09,4.85,2.51,3.82,213.62,0.65,36.12,0.86
4886,19-06-2021 14:30,4.56,5.35,2.36,3.79,211.95,0.6,37.55,0.82
4887,19-06-2021 15:30,5.14,6.06,2.49,3.82,213.62,0.65,36.84,0.86
4888,19-06-2021 16:30,6.04,7.11,3.09,3.67,220.3,0.85,33.26,0.95
4889,19-06-2021 17:30,6.15,7.31,3.98,3.61,230.31,1.05,28.61,1.01
4890,19-06-2021 18:30,6.25,7.64,5.48,3.79,243.66,0.76,23.6,1.2
4891,19-06-2021 19:30,6,7.65,6.51,4.05,253.68,0.12,21.1,1.38
4892,19-06-2021 20:30,5.77,7.51,6.26,4.17,253.68,0.04,21.99,1.46
4893,19-06-2021 21:30,5.76,7.52,6.51,4.65,260.35,0.03,22.89,1.6
4894,19-06-2021 22:30,4.81,6.39,6.68,5.01,253.68,0.03,23.25,1.54
4895,19-06-2021 23:30,3.87,4.99,6.43,4.89,236.99,0.02,23.96,1.31
4896,20-06-2021 00:30,3.19,3.85,5.36,4.35,220.3,0.01,25.03,1.12
4897,20-06-2021 01:30,2.92,3.48,4.5,4.11,213.62,0.01,25.75,1.11
4898,20-06-2021 02:30,2.76,3.3,4.11,3.99,211.95,0.01,25.39,1.11
4899,20-06-2021 03:30,2.75,3.29,3.9,3.82,210.29,0.01,25.03,1.11
4900,20-06-2021 04:30,3.14,3.72,3.9,3.82,210.29,0.01,23.96,1.12
4901,20-06-2021 05:30,3.35,4.01,4.03,3.87,211.95,0.02,22.89,1.16
4902,20-06-2021 06:30,3.78,4.63,4.97,4.35,223.64,0.04,21.46,1.24
4903,20-06-2021 07:30,4.26,5.44,5.57,4.71,240.33,0.59,20.03,1.3
4904,20-06-2021 08:30,4.35,5.54,4.41,4.77,240.33,1.48,21.28,1.2
4905,20-06-2021 09:30,4.59,5.69,3.13,4.59,226.97,1.44,24.68,1.03
4906,20-06-2021 10:30,5.45,6.61,2.44,4.29,216.96,1.16,27.9,0.93
4907,20-06-2021 11:30,5.52,6.67,1.93,3.76,208.62,0.82,31.11,0.82
4908,20-06-2021 12:30,6.13,7.34,1.54,2.95,203.61,0.59,32.54,0.67
4909,20-06-2021 13:30,7.73,9.17,1.56,2.8,203.61,0.55,33.62,0.7
4910,20-06-2021 14:30,8.72,10.41,1.67,2.83,203.61,0.53,34.69,0.73
4911,20-06-2021 15:30,8.72,10.62,1.86,2.8,205.28,0.57,35.05,0.8
4912,20-06-2021 16:30,8.55,10.66,2.42,2.92,211.95,0.75,34.33,0.95
4913,20-06-2021 17:30,8,10.15,3.34,3.16,220.3,0.95,31.83,1.08
4914,20-06-2021 18:30,7.65,9.94,5.14,3.7,236.99,0.73,26.11,1.35
4915,20-06-2021 19:30,6.68,9.1,6.43,3.99,253.68,0.11,21.64,1.57
4916,20-06-2021 20:30,6.37,8.84,6.17,3.99,260.35,0.05,20.92,1.62
4917,20-06-2021 21:30,6.87,9.45,6.34,4.41,270.37,0.05,20.74,1.85
4918,20-06-2021 22:30,7.05,9.49,6.43,4.65,267.03,0.05,20.39,1.85
4919,20-06-2021 23:30,6.33,8.2,6.51,4.65,250.34,0.04,20.21,1.62
4920,21-06-2021 00:30,5.29,6.56,6.17,4.71,230.31,0.03,20.39,1.43
4921,21-06-2021 01:30,5.01,6.22,6.26,5.31,230.31,0.03,19.85,1.49
4922,21-06-2021 02:30,4.84,6.04,6.26,5.66,230.31,0.03,19.49,1.5
4923,21-06-2021 03:30,4.81,5.99,6.26,5.78,226.97,0.03,19.13,1.5
4924,21-06-2021 04:30,4.92,6.09,6.43,6.08,230.31,0.04,18.24,1.52
4925,21-06-2021 05:30,5.19,6.4,7.03,6.68,236.99,0.06,16.99,1.58
4926,21-06-2021 06:30,5.64,7.05,8.48,7.63,257.02,0.14,15.02,1.68
4927,21-06-2021 07:30,5.91,7.8,8.57,7.57,277.04,1.19,14.13,1.74
4928,21-06-2021 08:30,5.54,7.57,5.74,6.62,270.37,2.79,17.35,1.57
4929,21-06-2021 09:30,5.55,7.53,3.68,5.31,247,2.32,22.17,1.39
4930,21-06-2021 10:30,6.26,8.35,2.87,4.23,233.65,1.48,26.82,1.36
4931,21-06-2021 11:30,6.41,8.4,2.27,3.22,223.64,0.89,30.4,1.25
4932,21-06-2021 12:30,5.76,7.67,1.71,2.27,213.62,0.59,32.19,1.05
4933,21-06-2021 13:30,5.92,8.1,1.61,2.09,213.62,0.55,34.69,1.01
4934,21-06-2021 14:30,6.92,9.58,1.59,2.21,216.96,0.54,36.84,0.98
4935,21-06-2021 15:30,7.75,11.11,1.71,2.27,216.96,0.57,37.19,1.03
4936,21-06-2021 16:30,9,13,2.46,2.59,230.31,0.79,36.48,1.22
4937,21-06-2021 17:30,9.7,13.55,3.6,2.89,240.33,0.99,31.83,1.35
4938,21-06-2021 18:30,9.87,13.62,5.23,3.34,257.02,0.73,24.32,1.6
4939,21-06-2021 19:30,8.89,12.78,6.17,3.73,270.37,0.15,18.77,1.82
4940,21-06-2021 20:30,7.77,11.69,5.91,3.82,277.04,0.1,16.99,1.87
4941,21-06-2021 21:30,7.94,11.86,6.34,4.47,290.39,0.12,15.91,2.03
4942,21-06-2021 22:30,8.52,12.52,6.68,4.71,287.06,0.13,15.2,1.98
4943,21-06-2021 23:30,8.51,12.49,6.51,4.35,263.69,0.11,15.56,1.69
4944,22-06-2021 00:30,7.64,11.26,5.36,3.79,236.99,0.06,17.35,1.44
4945,22-06-2021 01:30,6.87,10.13,4.67,3.79,230.31,0.04,18.6,1.47
4946,22-06-2021 02:30,6.47,9.41,4.67,3.99,230.31,0.03,18.77,1.58
4947,22-06-2021 03:30,6.16,8.82,4.76,4.05,226.97,0.03,18.6,1.62
4948,22-06-2021 04:30,5.76,8.08,5.06,4.23,230.31,0.03,18.42,1.6
4949,22-06-2021 05:30,5.58,7.76,5.83,4.53,236.99,0.05,17.35,1.65
4950,22-06-2021 06:30,5.98,8.24,7.71,5.36,263.69,0.14,15.02,1.82
4951,22-06-2021 07:30,6.2,8.85,9.43,5.6,287.06,0.44,12.88,1.95
4952,22-06-2021 08:30,5.21,7.79,8.31,5.01,277.04,0.72,14.84,1.77
4953,22-06-2021 09:30,4.29,6.49,5.23,3.76,247,0.62,20.92,1.43
4954,22-06-2021 10:30,4.49,6.85,3.47,3.01,233.65,0.56,24.68,1.36
4955,22-06-2021 11:30,4.36,6.71,2.44,2.44,223.64,0.45,27.9,1.24
4956,22-06-2021 12:30,3.89,5.88,1.82,1.91,216.96,0.37,31.11,1.06
4957,22-06-2021 13:30,3.93,5.73,1.76,1.86,216.96,0.4,33.62,1.06
4958,22-06-2021 14:30,4.21,5.82,1.76,1.94,216.96,0.44,35.76,1.06
4959,22-06-2021 15:30,4.73,6.26,1.84,1.83,213.62,0.42,35.05,1.05
4960,22-06-2021 16:30,5.3,6.92,2.64,2.03,220.3,0.42,32.54,1.12
4961,22-06-2021 17:30,5.64,7.37,3.94,2.27,226.97,0.27,29.33,1.17
4962,22-06-2021 18:30,6.35,8.81,6.6,3.31,253.68,0.13,24.32,1.62
4963,22-06-2021 19:30,7.18,10.6,8.05,4.23,280.38,0.08,20.21,1.96
4964,22-06-2021 20:30,7.72,11.62,8.14,4.77,290.39,0.09,18.6,2.03
4965,22-06-2021 21:30,8.52,12.65,8.31,5.31,307.08,0.1,17.35,2.28
4966,22-06-2021 22:30,8.41,12.46,7.45,4.77,300.41,0.1,17.35,2.25
4967,22-06-2021 23:30,7.67,11.07,6.17,3.79,273.71,0.07,18.95,1.98
4968,23-06-2021 00:30,6.9,9.33,4.37,2.95,243.66,0.03,21.64,1.76
4969,23-06-2021 01:30,7,9.17,3.51,2.98,233.65,0.02,23.25,1.82
4970,23-06-2021 02:30,7.11,9.26,3.43,3.34,233.65,0.02,23.6,1.92
4971,23-06-2021 03:30,7.03,9.19,3.6,3.46,233.65,0.01,23.6,1.95
4972,23-06-2021 04:30,7.23,9.45,4.33,3.93,236.99,0.02,22.71,1.95
4973,23-06-2021 05:30,7.53,9.9,6.08,4.83,247,0.04,20.03,2.03
4974,23-06-2021 06:30,7.92,10.65,8.57,5.96,277.04,0.12,16.81,2.19
4975,23-06-2021 07:30,7.97,11.26,9.43,6.2,307.08,1.01,15.56,2.31
4976,23-06-2021 08:30,7.24,10.49,6.68,5.48,290.39,2.29,19.85,2.09
4977,23-06-2021 09:30,6.51,9.19,3.94,4.05,247,1.43,27.18,1.52
4978,23-06-2021 10:30,6.29,8.74,3.3,3.49,233.65,0.77,29.68,1.43
4979,23-06-2021 11:30,5.78,7.95,3.13,3.07,223.64,0.32,30.04,1.3
4980,23-06-2021 12:30,5.24,7.06,2.79,2.53,216.96,0.12,31.11,1.12
4981,23-06-2021 13:30,5.15,6.84,2.74,2.38,220.3,0.18,32.54,1.16
4982,23-06-2021 14:30,5.4,6.95,2.83,2.38,223.64,0.26,32.9,1.16
4983,23-06-2021 15:30,6.15,7.7,2.83,2.18,220.3,0.27,31.47,1.16
4984,23-06-2021 16:30,7.76,9.4,3.6,2.38,226.97,0.31,28.61,1.27
4985,23-06-2021 17:30,8.21,9.87,4.67,2.68,236.99,0.33,25.03,1.39
4986,23-06-2021 18:30,8.6,10.81,6.51,3.46,257.02,0.33,20.74,1.88
4987,23-06-2021 19:30,9.63,12.9,7.37,4.05,280.38,0.15,17.17,2.31
4988,23-06-2021 20:30,10.55,14.46,7.11,4.17,287.06,0.12,16.99,2.34
4989,23-06-2021 21:30,11.73,15.92,7.8,5.07,303.75,0.12,16.45,2.5
4990,23-06-2021 22:30,12.36,16.53,8.23,5.6,307.08,0.13,15.74,2.44
4991,23-06-2021 23:30,12.09,15.67,8.57,5.72,283.72,0.12,15.56,2.09
4992,24-06-2021 00:30,11.45,14.14,8.4,6.02,250.34,0.07,16.45,1.77
4993,24-06-2021 01:30,10.97,13.27,8.31,6.62,240.33,0.05,16.81,1.71
4994,24-06-2021 02:30,9.74,11.83,7.88,6.68,236.99,0.04,16.81,1.66
4995,24-06-2021 03:30,8.2,10.06,6.77,5.66,230.31,0.03,17.7,1.57
4996,24-06-2021 04:30,7.01,8.68,6.17,5.13,226.97,0.03,18.77,1.49
4997,24-06-2021 05:30,6.14,7.73,6.43,5.31,233.65,0.04,18.6,1.49
4998,24-06-2021 06:30,6.13,7.81,8.14,6.14,257.02,0.12,16.27,1.62
4999,24-06-2021 07:30,6.5,8.61,10.88,6.91,293.73,0.48,12.52,1.81
5000,24-06-2021 08:30,6.2,8.5,11.82,7.27,310.42,1.02,10.64,1.79
5001,24-06-2021 09:30,5.98,8.19,10.54,7.63,300.41,1.2,11.62,1.71
5002,24-06-2021 10:30,6.18,8.18,8.48,7.21,280.38,1.02,14.13,1.55
5003,24-06-2021 11:30,6.41,8.06,7.03,6.26,257.02,0.78,16.63,1.33
5004,24-06-2021 12:30,6.58,7.94,5.91,5.25,243.66,0.63,18.95,1.14
5005,24-06-2021 13:30,7.15,8.46,6.08,4.95,247,0.65,19.67,1.16
5006,24-06-2021 14:30,7.33,8.64,6.26,4.83,250.34,0.73,19.49,1.2
5007,24-06-2021 15:30,6.79,8.11,5.48,4.05,247,0.95,20.74,1.17
5008,24-06-2021 16:30,6.62,7.98,6.6,3.87,260.35,0.92,18.6,1.27
5009,24-06-2021 17:30,6.86,8.32,8.4,4.05,280.38,0.96,15.56,1.39
5010,24-06-2021 18:30,7.59,9.36,9.51,4.41,297.07,0.63,13.59,1.65
5011,24-06-2021 19:30,8.22,10.41,9,4.83,300.41,0.27,13.95,1.85
5012,24-06-2021 20:30,8.26,10.66,8.48,5.36,297.07,0.18,15.02,1.93
5013,24-06-2021 21:30,8.86,11.58,9.51,6.68,307.08,0.18,14.31,2.22
5014,24-06-2021 22:30,8.87,11.65,10.2,7.09,303.75,0.18,13.95,2.19
5015,24-06-2021 23:30,7.78,9.97,9.85,6.56,280.38,0.13,14.84,1.87
5016,25-06-2021 00:30,6.53,7.93,8.14,5.66,250.34,0.07,17.17,1.54
5017,25-06-2021 01:30,6.06,7.26,6.6,5.07,240.33,0.03,19.31,1.52
5018,25-06-2021 02:30,5.63,6.82,5.74,4.65,236.99,0.02,20.21,1.57
5019,25-06-2021 03:30,5.15,6.32,4.97,4.05,230.31,0.02,21.1,1.52
5020,25-06-2021 04:30,5.15,6.26,4.58,3.82,230.31,0.02,21.82,1.47
5021,25-06-2021 05:30,5.37,6.48,4.58,3.79,230.31,0.02,22.35,1.44
5022,25-06-2021 06:30,5.74,7.07,5.57,4.17,247,0.05,21.82,1.5
5023,25-06-2021 07:30,6.75,8.65,6.94,4.59,273.71,0.52,20.92,1.62
5024,25-06-2021 08:30,6.66,8.65,6.17,4.59,270.37,1.27,23.25,1.52
5025,25-06-2021 09:30,6.27,8.08,4.46,4.05,250.34,1.08,27.9,1.33
5026,25-06-2021 10:30,5.83,7.61,3.64,3.58,240.33,0.75,30.04,1.28
5027,25-06-2021 11:30,4.9,6.47,3.09,2.98,230.31,0.51,30.76,1.2
5028,25-06-2021 12:30,4.08,5.34,2.55,2.3,223.64,0.38,31.83,1
5029,25-06-2021 13:30,4.03,5.17,2.4,2.12,220.3,0.4,33.26,0.93
5030,25-06-2021 14:30,4.1,5.13,2.27,2.15,216.96,0.41,34.69,0.86
5031,25-06-2021 15:30,4.24,5.23,2.36,2.09,213.62,0.41,33.62,0.86
5032,25-06-2021 16:30,4.65,5.79,3.34,2.35,223.64,0.43,30.04,1.03
5033,25-06-2021 17:30,5.06,6.37,4.71,2.59,236.99,0.34,25.39,1.16
5034,25-06-2021 18:30,5.7,7.5,6.26,3.16,257.02,0.23,20.56,1.5
5035,25-06-2021 19:30,6.33,8.77,6.77,3.58,277.04,0.14,17.7,1.74
5036,25-06-2021 20:30,6.72,9.5,6.51,3.73,283.72,0.11,17.17,1.81
5037,25-06-2021 21:30,7.39,10.34,6.86,4.35,300.41,0.11,17.17,2.01
5038,25-06-2021 22:30,7.36,10.19,6.94,4.53,297.07,0.1,17.52,2
5039,25-06-2021 23:30,6.65,8.98,6.94,4.47,273.71,0.08,18.24,1.73
5040,26-06-2021 00:30,6.1,7.94,6.34,4.35,243.66,0.04,19.31,1.43
